companyId,companyName,addressAdminUnitL2,addressPostName,addressThoroughfare,addressLocatorDesignator,permissionNum,permissionIssued,permissionValid,companyGroup,permissionStatusNum,permissionStatusIssued,source_file,validity_type,permissionValidDate,is_expired
5413669,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""САНАТОРІЙ ПОДІЛЛЯ""  ",Вінницька,Хмільник,Курортна,10,UA05120170010081140-ІІ-21,2025-02-19,2035-02-19,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2035-02-19,False
32284263,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОНОНІВСЬКИЙ ЕЛЕВАТОР""  ",Вінницька,Гнівань,Привокзальна,12,UA05020070010053570-ІІ-10,2025-02-20,2035-02-20,2.0,"№524510500-48,  №524510500-48/1","20.04.2018,    11.07.2019",voda-list-permits-pollutant-emissions122025.csv,dated,2035-02-20,False
40644730,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МАГНУМ ЕНЕРДЖІ""  ",Вінницька,Городківка,Порошенка Олексія Героя України,103 а,UA05100050010082768-ІІІ-4,2025-01-22,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
44880048,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОДІЛЛЯВУДЕКСПОРТ""  ",Вінницька,Сутиски,Вінницька,49 б,UA05020250010092635-ІІ-4,2025-02-24,2035-02-24,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2035-02-24,False
39171589,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АСКОР КОМПАНІ""  ",Вінницька,Вінниця,Миколи Оводова,"51, корп. 1,2,3",UA05020030010063857-ІІ-134,2025-02-24,2035-02-24,2.0,№UA05020030010063857-ІІ-73,2023-05-02,voda-list-permits-pollutant-emissions122025.csv,dated,2035-02-24,False
40075815,"АКЦІОНЕРНЕ ТОВАРИСТВО ""УКРАЇНСЬКА ЗАЛІЗНИЦЯ""",Вінницька,Козятин,Річкова,47-А,UA05120090040015328-ІІІ-6,2025-03-05,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
43022504,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГРАНО ТРАНС""  ",Вінницька,Дубина,Зелена,22,UA05120150060042705-ІІ-1,2025-03-06,2035-03-06,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2035-03-06,False
20096717,"ЗАКЛАД ДОШКІЛЬНОЇ ОСВІТИ ""БЕРІЗКА"" ЯСЛА-САД ЗАГАЛЬНОГО ТИПУ",Вінницька,Глухівці,Богачука К.Г.,40,UA05120010160058231-ІІІ-1,2025-03-11,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
25844555,"КОМУНАЛЬНИЙ ЗАКЛАД ""ГІМНАЗІЯ №6 КОЗЯТИНСЬКОЇ МІСЬКОЇ РАДИ ВІННИЦЬКОЇ ОБЛАСТІ""",Вінницька,Козятин Залізничне,Дружби,55,UA05120090010077573-ІІІ-25,2025-03-18,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
25844940,"КОМУНАЛЬНИЙ ЗАКЛАД ""ЗАКЛАД ДОШКІЛЬНОЇ ОСВІТИ №2 КОЗЯТИНСЬКОЇ МІСЬКОЇ РАДИ ВІННИЦЬКОЇ ОБЛАСТІ""",Вінницька,Козятин ,Князя Святослава,14,UA05120090010077573-ІІІ-26,2025-03-18,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
30603572,"ПІДПРИЄМСТВО З ІНОЗЕМНИМИ ІНВЕСТИЦІЯМИ ""АМІК УКРАЇНА""",Вінницька,Дяківці,Центральна,53,UA05020130160030152-ІІІ-1,2025-03-19,необмежений,3.0,№522482601-10,2016-04-18,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
30603572,"ПІДПРИЄМСТВО З ІНОЗЕМНИМИ ІНВЕСТИЦІЯМИ ""АМІК УКРАЇНА""",Вінницька,Вінниця,Київська,180,UA05020030010063857-ІІІ-135,2025-03-19,необмежений,3.0,№510136300-285,2016-04-12,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
23059349,НЕПЕДІВСЬКИЙ ЛІЦЕЙ ГЛУХОВЕЦЬКОЇ СЕЛИЩНОЇ РАДИ,Вінницька,Непедівка,Гагаріна,23,UA05120010110046485-ІІІ-2,2025-03-19,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
23059349,НЕПЕДІВСЬКИЙ ЛІЦЕЙ ГЛУХОВЕЦЬКОЇ СЕЛИЩНОЇ РАДИ,Вінницька,Гурівці,Шкільна,7,UA05120010070052884-ІІІ-2,2025-03-19,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
45394529,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВОРМ""  ",Вінницька,Літин,2 прв Богдана Хмельницького,9-А,UA05020130010017287-ІІ-8,2025-03-26,2035-03-26,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2035-03-26,False
20087948,"КОМУНАЛЬНИЙ ЗАКЛАД ""ЛИЦЕЙ №7 КОЗЯТИНСЬКОЇМІСЬКОЇ РАДИ ВІННИЦЬКОЇ ОБЛАСТІ""",Вінницька,Сигнал,Ярослава Мудрого,168-а,UA05120090130050863-ІІІ-2,2025-04-10,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
34377349,"ОПОРНИЙ КОМУНАЛЬНИЙ ЗАКЛАД ""ГІМНАЗІЯ №7  КОЗЯТИНСЬКОЇМІСЬКОЇ РАДИ ВІННИЦЬКОЇ ОБЛАСТІ""",Вінницька,с. Козятин,Миру,84,UA05120090040015328-ІІІ-7,2025-04-10,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
20095416,"КОМУНАЛЬНИЙ ЗАКЛАД ""КОРДИШІВСЬКА ГІМНАЗІЯ  КОЗЯТИНСЬКОЇМІСЬКОЇ РАДИ ВІННИЦЬКОЇ ОБЛАСТІ""",Вінницька,Кордишівка,Героїв Майдану,1,UA05120090050026968-ІІІ-1,2025-04-10,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
3108104891,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ БІЛІНСЬКИЙ ТАРАС АНАТОЛІЙОВИЧ,Вінницька,Юрівка,Зелена,"2а, 2б, 2в",UA05120110190070443-ІІ-3,2025-04-10,2035-04-10,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2035-04-10,False
36629177,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ТОРГОВИЙ ДІМ ""ФІНПРОМ""  ",Вінницька,Комаргород,Соборна,20,UA05100130140088499-ІІ-3,2025-04-10,2035-04-10,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2035-04-10,False
35469660,"КОМУНАЛЬНИЙ ЗАКЛАД ""СЕСТРИНІВСЬКА ГІМНАЗІЯ  ІМ. М. ГРУШЕВСЬКОГО КОЗЯТИНСЬКОЇМІСЬКОЇ РАДИ ВІННИЦЬКОЇ ОБЛАСТІ""",Вінницька,Сестринівка,Грушевського,23,UA05120090120037676-ІІІ-2,2025-04-14,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
34377473,"КОМУНАЛЬНИЙ ЗАКЛАД ""ФЛОРІАНІВСЬКА ГІМНАЗІЯ  КОЗЯТИНСЬКОЇМІСЬКОЇ РАДИ ВІННИЦЬКОЇ ОБЛАСТІ""",Вінницька,Флоріанівська,Центральна,20-Б,UA05120090160038161-ІІІ-1,2025-04-14,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
35469498,"КОМУНАЛЬНИЙ ЗАКЛАД ""МАХАРИНЕЦЬКА ГІМНАЗІЯ  КОЗЯТИНСЬКОЇМІСЬКОЇ РАДИ ВІННИЦЬКОЇ ОБЛАСТІ""",Вінницька,Махаринці,Центральна,50,UA05120090070028658-ІІІ-2,2025-04-14,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
32540200,"ПРИВАТНО-ОРЕНДНЕ СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ДРУЖЕЛЮБІВСЬКЕ""",Вінницька,Дружелюбівка,"Центральна, Польове Урочище","44, 2, 5, 13",UA05120070120089613-ІІ-2,2025-04-14,2035-04-14,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2035-04-14,False
24894752,"КОМУНАЛЬНИЙ ЗАКЛАД ""ПИКОВЕЦЬКА ГІМНАЗІЯ  КОЗЯТИНСЬКОЇМІСЬКОЇ РАДИ ВІННИЦЬКОЇ ОБЛАСТІ""",Вінницька,Пиковець,Незалежності,34-а,UA05120090080074612-ІІІ-1,2025-04-17,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
36174938,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПЛАСТФОРМЕР""  ",Вінницька,Вінниця,Сергія Зулінського,46,UA05020030010063857-ІІІ-136,2025-04-18,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
32130182,"ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ГЛУХОВЕЦЬКИЙ ГІРНИЧО-ЗБАГАЧУВАЛЬНИЙ КАОЛІНОВИЙ КОМБІНАТ""",Вінницька,Глухівці,Заводська,1,UA05120010010016373-ІІ-4,2025-04-28,2035-04-28,2.0,№UA05120010010016373-3,2021-11-25,voda-list-permits-pollutant-emissions122025.csv,dated,2035-04-28,False
30807151,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АМБАРАГРО""  ",Вінницька,Скаржинці,Лесі Українки,105 А,UA05120150260043923-ІІ-1,2025-04-30,2035-04-30,2.0,№524886601-4,2017-11-22,voda-list-permits-pollutant-emissions122025.csv,dated,2035-04-30,False
39322556,"ФЕРМЕРСЬКЕ ГОСПОДАРСТВО ""ШЕФФ-АГРО""",Вінницька,Жадани,Залізнична,25В,UA05020090090021352-ІІІ-1,2025-05-01,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
44907200,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАЗОРОЗПОДІЛЬНІ МЕРЕЖІ УКРАЇНИ""  ",Вінницька,Гайсин,Південна,28,UA05040030010071792-ІІІ-22,2025-05-02,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
44907200,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАЗОРОЗПОДІЛЬНІ МЕРЕЖІ УКРАЇНИ""  ",Вінницька,Липовець,Михайличенка,3,UA05020110010028819-ІІІ-11,2025-05-02,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
44907200,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАЗОРОЗПОДІЛЬНІ МЕРЕЖІ УКРАЇНИ""  ",Вінницька,Гайсин,Богдана Хмельницького,49,UA05040030010071792-ІІІ-21,2025-05-02,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
44907200,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАЗОРОЗПОДІЛЬНІ МЕРЕЖІ УКРАЇНИ""  ",Вінницька,Липовець,Остапа Вишні,28,UA05020110010028819-ІІІ-10,2025-05-02,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
44907200,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАЗОРОЗПОДІЛЬНІ МЕРЕЖІ УКРАЇНИ""  ",Вінницька,Вінниця,Острозького,45,UA05020030010063857-ІІІ-137,2025-05-02,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
37338035,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""КРИЖОПІЛЬБЛАГОУСТРІЙ""",Вінницька,Крижопіль,Івана Кожедуба,2,UA05100070010021695-ІІІ-13,2025-05-02,необмежений,3.0,№521955100-53,2019-12-05,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
40620678,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АКВАРЕСУРС ПЛЮС""  ",Вінницька,Жмеринка,Магістральна,67,UA05060050010030599-ІІ-21,2025-05-02,2035-05-02,2.0,№510300000-187,2021-01-06,voda-list-permits-pollutant-emissions122025.csv,dated,2035-05-02,False
444582,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЯМПІЛЬСЬКИЙ МАСЛОСИРЗАВОД""  ",Вінницька,Ямпіль,Гоголя,169,UA05080110010069634-ІІ-12,2025-05-13,2035-05-13,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2035-05-13,False
41877472,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ГНІВАНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ГНІВАНСЬКОЇ МІСЬКОЇ РАДИ",Вінницька,Гнівань,Соборна,89,UA05020070010053570-ІІ-11,2025-05-19,2035-05-19,2.0,№524510500-59,2020-02-12,voda-list-permits-pollutant-emissions122025.csv,dated,2035-05-19,False
23744453,"ПІДПРИЄМСТВО З ІНОЗЕМНИМИ ІНВЕСТИЦІЯМИ ""МАКДОНАЛЬДЗ ЮКРЕЙН ЛТД""               ",Вінницька,Вінниця,Київська,3-б,UA05020030010063857-ІІІ-139,2025-05-20,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
14291113,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""НІБУЛОН""  ",Вінницька,Хмільник,І. Богуна,85,UA05120170010081140-ІІ-22,2025-05-20,2035-05-20,2.0,№510900000-116,2019-11-06,voda-list-permits-pollutant-emissions122025.csv,dated,2035-05-20,False
35494613,"СІЛЬСЬКОГОСПОДАРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""БЕРЕСТІВКА""  ",Вінницька,Берестівка,Лесі Українки,10,UA05020110020017645-ІІІ-1,2025-05-29,необмежений,3.0,№522283602-2,2015-12-08,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
38511882,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""РЕНТМАРКЕТ""  ",Вінницька,Вінниця,Костя Широцького,14-е,UA05020030010063857-ІІІ-138,2025-06-06,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
36564670,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЛІТИН-БІОСФЕРА""  ",Вінницька,Літин ,Осолинська сільська рада,б/н,UA05020130000056031-ІІ-5,2025-06-12,2035-06-12,2.0,UA05020130000056031-ІІІ-4,2023-08-30,voda-list-permits-pollutant-emissions122025.csv,dated,2035-06-12,False
43022504,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГРАНО ТРАНС""  ",Вінницька,Дубина,Зелена,22,UA05120010170069664-ІІ-1,2025-06-17,2035-06-17,2.0,UA05120150060042705-ІІ-1,2025-03-06,voda-list-permits-pollutant-emissions122025.csv,dated,2035-06-17,False
39848243,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІНВІКТАС""  ",Вінницька,Ситківці,Вокзальна,6 а,UA05040190020042390-ІІ-2,2025-06-17,2035-06-17,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2035-06-17,False
45169808,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ХЛІБПОДІЛЛЯ""  ",Вінницька,Могилів-Подільський,Героїв,15,UA05080050010069812-ІІ-12,2025-06-20,2035-06-20,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2035-06-20,False
3338649,"АКЦІОНЕРНЕ ТОВАРИСТВО ""ОПЕРАТОР ГАЗОРОЗПОДІЛЬНОЇ СИСТЕМИ ""ВІННИЦЯГАЗ""",Вінницька,Вінниця,Костя Широцького,24,UA05020030010063857-ІІ-142,2025-06-24,необмежений,3.0,UA05020030010063857-44 ; UA05020030010063857-ІІ-67 ; ,23.02.2022; 27.02.2023   ,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
33126849,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ВІННИЦЬКОЇ МІСЬКОЇ РАДИ ""ВІННИЦЯМІСЬКТЕПЛОЕНЕРГО""",Вінницька,Вінниця,Хмельницьке шосе,б/н,UA05020030010063857-ІІ-140,2025-06-25,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
38328468,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЖМЕРИНСЬКИЙ ЕЛЕВАТОР""  ",Вінницька,Жмеринка,Винниченка Володимира,42,UA05060050010030599-ІІ-22,2025-06-26,2035-06-26,2.0,"№510300000-121, №510300000-121/1, №510300000-121/2",08.07.2015; 29.03.2018; 17.11.2020,voda-list-permits-pollutant-emissions122025.csv,dated,2035-06-26,False
40125792,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ОЙЛ ПАРТНЕР""  ",Вінницька,Вінниця,Північна,17,UA05020030010063857-ІІ-141,2025-06-26,2035-06-26,2.0,"№510136300-343, №510136300-343/1, №510136300-343/2",27.03.2018; 07.12.2018; 24.11.2022,voda-list-permits-pollutant-emissions122025.csv,dated,2035-06-26,False
38378423,"ФЕРМЕРСЬКЕ ГОСПОДАРСТВО  ""РОСЬ-С""",Вінницька,Скоморошки,Шляхова,23,UA05020190360063958-ІІІ-1,2025-06-27,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
44907200,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАЗОРОЗПОДІЛЬНІ МЕРЕЖІ УКРАЇНИ""  ",Вінницька,Вапнярка,Привокзальна,12,UA05100030010044215-ІІІ-3,2025-07-07,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
44907200,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАЗОРОЗПОДІЛЬНІ МЕРЕЖІ УКРАЇНИ""  ",Вінницька,Могилів-Подільський,1-ий пров Коцюбинського,37,UA05080050010069812-ІІІ-13,2025-07-07,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
44907200,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАЗОРОЗПОДІЛЬНІ МЕРЕЖІ УКРАЇНИ""  ",Вінницька,Могилів-Подільський,Шаргородська,176,UA05080050010069812-ІІІ-14,2025-07-07,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
44907200,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАЗОРОЗПОДІЛЬНІ МЕРЕЖІ УКРАЇНИ""  ",Вінницька,Бершадь,Міхновського,1,UA05040010010024726-ІІІ-10,2025-07-07,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
41951372,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""СФГ ""ПН ПОДІЛЛЯ""  ",Вінницька,Перемога,Чорноуса  Володимира,47,UA05120110130074587-ІІ-1,2025-07-10,2035-07-10,2.0,№521485803-8,2020-12-22,voda-list-permits-pollutant-emissions122025.csv,dated,2035-07-10,False
45482908,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АВТОПРОСТІР ВІННИЦЯ""  ",Вінницька,Зарванці,Одеська,2,UA05020310030075295-ІІІ-8,2025-07-11,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
34447253,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АГРОБУГ""  ",Вінницька,Пилява,Садова,"3,4",UA05020150060034906-ІІІ-1,2025-07-11,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
23058539,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОЛІМЕР""  ",Вінницька,Вінниця,Максима Шимка,"46-А, 46-Б",UA05020030010063857-ІІ-143,2025-07-15,2035-07-15,2.0,№510136300-304,2016-11-25,voda-list-permits-pollutant-emissions122025.csv,dated,2035-07-15,False
45554013,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВИРОБНОЧО-ХІМІЧНЕ ПІДПРИЄМСТВО УКРХІМРЕСУРС""  ",Вінницька,Калинівка,В. Нестерчука,1,UA05120070010068103-ІІ-21,2025-07-17,2035-07-17,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2035-07-17,False
13314254,"ФІРМА АГРОПРОМШЛЯХБУДІНДУСТРІЯ, КОЛЕКТИВНЕ ПІДПРИЄМСТВО",Вінницька,Тростянець,Промислова,5,UA05040250010017575-ІІ-8,2025-07-17,2035-07-17,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2035-07-17,False
44464165,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АНКАРАВУД""  ",Вінницька,Вінниця,Енергетична,5-Е,UA05020030010063857-ІІ-144,2025-07-22,2035-07-22,2.0,UA05020030010063857-ІІ-88,2023-07-18,voda-list-permits-pollutant-emissions122025.csv,dated,2035-07-22,False
3176607400,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ  КОТЛЯР ГАННА МИКОЛАЇВНА,Вінницька,Вінниця,Олега Антонова,13-Г,UA05020030010063857-ІІ-145,2025-07-28,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
2539720,ТЕПЛИЦЬКИЙ ПРОФЕСІЙНИЙ АГРАРНИЙ ЛІЦЕЙ ВІННИЦЬКОЇ ОБЛАСТІ,Вінницька,Теплик,Студентська,1,UA05040230010056657-ІІ-9,2025-07-28,2035-07-28,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2035-07-28,False
41758238,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ЛАДИЖИНСЬКОЇ МІСЬКОЇ ЛІКАРНІ"" ЛАДИЖИНСЬКОЇ МІСЬКОЇ РАДИ ГАЙСИНСЬКОГО РАЙОНУ ВІННИЦЬКОЇ ОБЛАСТІ",Вінницька,Ладижин,Ентузіастів,24,UA05040130010040578-ІІ-15,2025-07-29,2035-07-29,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2035-07-29,False
32049199,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕТРО КЕШ ЕНД КЕРІ УКРАЇНА""  ",Вінницька,Зарванці,"Хмельницьке шосе, 5 км.",1,UA05020310030075295-ІІ-7,2025-07-30,2035-07-30,2.0,"№520688906-16,;№520688906-16/1",28.03.2017; 01.02.2019,voda-list-permits-pollutant-emissions122025.csv,dated,2035-07-30,False
44907200,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАЗОРОЗПОДІЛЬНІ МЕРЕЖІ УКРАЇНИ""  ",Вінницька,Тульчин,Руслана Шевчука,2,UA05100150010035552-ІІІ-13,2025-08-07,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
44907200,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАЗОРОЗПОДІЛЬНІ МЕРЕЖІ УКРАЇНИ""  ",Вінницька,Літин,Калинова,102,UA05020130010017278-ІІІ-8,2025-08-07,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
44907200,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАЗОРОЗПОДІЛЬНІ МЕРЕЖІ УКРАЇНИ""  ",Вінницька,Козятин,Кондрацького,2,UA05120090010077573-ІІІ-27,2025-08-07,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
44907200,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАЗОРОЗПОДІЛЬНІ МЕРЕЖІ УКРАЇНИ""  ",Вінницька,Тульчин,Незалежності,2,UA05100150010035552-ІІІ-12,2025-08-07,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
43488390,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АЛМА ВІН""  ",Вінницька,Малинівка,автошлях Умань-Краковець ,193 км,UA05020130250016450-ІІІ-1,2025-08-14,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
45610088,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЛОГІСТИКС ДРАЙВ""  ",Вінницька,Вінниця,Пирогова,149,UA05020030010063857-ІІІ-146,2025-08-15,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
35200668,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВІННИЦЯЗЕРНОСЕРВІС""  ",Вінницька,Вінниця,Левка Лук'яненка,9 г,UA05020030010063857-ІІ-147,2025-08-19,2035-08-19,2.0,,,voda-list-permits-pollutant-emissions122025.csv,dated,2035-08-19,False
44907200,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГАЗОРОЗПОДІЛЬНІ МЕРЕЖІ УКРАЇНИ""  ",Вінницька,Немирів,Польова,1,UA05020170010087489-ІІІ-11,2025-08-19,необмежений,3.0,,,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
30698816,"СЕЛЯНСЬКЕ (ФЕРМЕРСЬКЕ) ГОСПОДАРСТВО ""БІЛІНСЬКОГО""",Вінницька,Юрівка,б/н,б/н,UA05120110190070443-ІІІ-4,2025-08-19,необмежений,3.0,№521487803-2,2015-07-29,voda-list-permits-pollutant-emissions122025.csv,unlimited,,False
